video_id,video_name,camera_name,window_start_sec,window_end_sec,representative_frame_id,representative_frame_name,representative_frame_path,max_confidence,avg_confidence,object_count,fire_smoke_ratio,bbox_area_ratio,detection_density_5s,detection_density_10s,avg_confidence_5s,consecutive_fire_ratio,bbox_area_growth,brightness,blur_score,motion_level,transmission_decision
7,cam07_smoke.mp4,cam07,16,21,6413,cam07_frame_469.jpg,video_pipeline/output/saved_frames/cam07_frame_469.jpg,0.528892,0.3683498211009174,1.6605504587155964,0.9723756906077348,0.5896971753200956,1.448,1.568,0.3683498211009174,0.872,-0.4237827097651048,108.54328256880736,166.97571284403665,6.330847315871559,DROP
7,cam07_smoke.mp4,cam07,17,22,6461,cam07_frame_533.jpg,video_pipeline/output/saved_frames/cam07_frame_533.jpg,0.565004,0.3646380698995195,2.293577981651376,0.856,0.5722577658203124,2.0,1.768,0.3646380698995195,0.872,-0.3472621841293789,107.87326972477064,163.52403577981653,6.598199532097247,DROP
7,cam07_smoke.mp4,cam07,18,23,6481,cam07_frame_553.jpg,video_pipeline/output/saved_frames/cam07_frame_553.jpg,0.601082,0.3659530889689821,2.926605504587156,0.8244514106583072,0.568820126171875,2.552,2.088,0.3659530889689821,0.872,-0.2801585447026182,110.17777064220188,142.92352660550458,7.031645189895412,DROP
7,cam07_smoke.mp4,cam07,19,24,6525,cam07_frame_597.jpg,video_pipeline/output/saved_frames/cam07_frame_597.jpg,0.722104,0.3624942385357506,3.944954128440367,0.7930232558139535,0.568820126171875,3.44,2.612,0.3624942385357506,0.872,-0.1836301711402917,110.96417155963304,130.3266853211009,9.473174306409172,SEND_METADATA
7,cam07_smoke.mp4,cam07,20,25,6536,cam07_frame_608.jpg,video_pipeline/output/saved_frames/cam07_frame_608.jpg,0.790999,0.3701834167736369,4.582608695652174,0.7438330170777988,0.5312425234375,4.216,2.892,0.3701834167736369,0.92,0.1830698617606911,102.7181652173913,122.46694782608698,9.88043631564,SEND_METADATA
7,cam07_smoke.mp4,cam07,21,26,6536,cam07_frame_608.jpg,video_pipeline/output/saved_frames/cam07_frame_608.jpg,0.790999,0.3705702487650793,4.944,0.7233009708737864,0.6360962941015625,4.944,3.196,0.3705702487650793,1.0,1.0394245237810082,94.109748,122.01330880000002,9.0516787733488,SEND_METADATA
7,cam07_smoke.mp4,cam07,22,27,6536,cam07_frame_608.jpg,video_pipeline/output/saved_frames/cam07_frame_608.jpg,0.790999,0.3741534032793651,4.896,0.75,0.6360962941015625,4.896,3.448,0.3741534032793651,1.0,0.1022686407658376,88.4063256,113.3513368,8.539537359999999,SEND_METADATA
7,cam07_smoke.mp4,cam07,23,28,6536,cam07_frame_608.jpg,video_pipeline/output/saved_frames/cam07_frame_608.jpg,0.790999,0.3728311404222221,4.848,0.7194719471947195,0.6360962941015625,4.848,3.7,0.3728311404222221,1.0,0.040644446737277,83.8470992,105.0401808,8.077292080000001,SEND_METADATA
8,cam01_car_fire.mp4,cam01,0,5,6793,cam01_frame_146.jpg,video_pipeline/output/saved_frames/cam01_frame_146.jpg,0.957943,0.5040238553211889,4.711409395973154,0.7008547008547008,0.7282234004318576,4.68,2.34,0.5040238553211889,0.9933333333333332,0.1172372240117181,118.25046375838926,309.1475436241611,15.139261879194631,SEND_FULL
8,cam01_car_fire.mp4,cam01,1,6,6793,cam01_frame_146.jpg,video_pipeline/output/saved_frames/cam01_frame_146.jpg,0.957943,0.5264087398809523,4.3133333333333335,0.6939721792890263,0.7026884390863716,4.3133333333333335,2.55,0.5264087398809523,1.0,-0.4332848912410316,119.29466666666664,309.77675333333326,14.172786266666668,SEND_FULL
8,cam01_car_fire.mp4,cam01,2,7,6849,cam01_frame_202.jpg,video_pipeline/output/saved_frames/cam01_frame_202.jpg,0.975177,0.5430216346746032,4.306666666666667,0.7739938080495357,0.7026884390863716,4.306666666666667,3.083333333333333,0.5430216346746032,1.0,0.1305690911484926,121.70868666666668,327.49914666666666,16.139979333333333,SEND_FULL
8,cam01_car_fire.mp4,cam01,3,8,6849,cam01_frame_202.jpg,video_pipeline/output/saved_frames/cam01_frame_202.jpg,0.975177,0.5434543954665706,4.793333333333333,0.799721835883171,0.7840260652994792,4.793333333333333,3.81,0.5434543954665706,1.0,0.323904555803799,121.04301999999998,359.17137999999994,17.321969866666667,SEND_FULL
8,cam01_car_fire.mp4,cam01,4,9,6849,cam01_frame_202.jpg,video_pipeline/output/saved_frames/cam01_frame_202.jpg,0.975177,0.5645470297284753,5.666666666666667,0.8411764705882353,0.7840260652994792,5.666666666666667,4.63,0.5645470297284753,1.0,1.0397674874463514,119.74268,393.6482133333333,17.4458702,SEND_FULL
9,cam02_fire_test.mp4,cam02,0,5,6965,cam02_frame_24.jpg,video_pipeline/output/saved_frames/cam02_frame_24.jpg,0.822793,0.4454967296207521,5.23489932885906,0.4615384615384615,0.2524985681152344,5.2,2.6,0.4454967296207521,0.9933333333333332,0.0045324465016634,117.58081879194631,713.1713288590605,4.187176778523489,SEND_METADATA
9,cam02_fire_test.mp4,cam02,1,6,6971,cam02_frame_30.jpg,video_pipeline/output/saved_frames/cam02_frame_30.jpg,0.755326,0.4421537246507936,5.226666666666667,0.4732142857142857,0.2573238822569444,5.226666666666667,3.236666666666667,0.4421537246507936,1.0,0.0638500223654183,117.31597999999998,681.33346,3.1330132,SEND_METADATA
9,cam02_fire_test.mp4,cam02,2,7,7123,cam02_frame_182.jpg,video_pipeline/output/saved_frames/cam02_frame_182.jpg,0.802716,0.4360601983809524,5.033333333333333,0.528476821192053,0.2614025070746528,5.033333333333333,3.78,0.4360601983809524,1.0,0.2533002688252492,116.64334666666667,693.82772,2.9834660666666664,SEND_METADATA
9,cam02_fire_test.mp4,cam02,3,8,7123,cam02_frame_182.jpg,video_pipeline/output/saved_frames/cam02_frame_182.jpg,0.802716,0.420167170531746,5.36,0.4987562189054726,0.2670518670909289,5.36,4.37,0.420167170531746,1.0,0.1532571434818632,115.36187333333332,687.9206933333334,3.0141017333333338,SEND_METADATA
9,cam02_fire_test.mp4,cam02,4,9,7123,cam02_frame_182.jpg,video_pipeline/output/saved_frames/cam02_frame_182.jpg,0.802716,0.4126725038571429,5.573333333333333,0.492822966507177,0.2670518670909289,5.573333333333333,4.913333333333333,0.4126725038571429,1.0,-0.0370965809153126,114.40984666666668,670.2735333333334,3.2249414666666665,SEND_METADATA
9,cam02_fire_test.mp4,cam02,5,10,7123,cam02_frame_182.jpg,video_pipeline/output/saved_frames/cam02_frame_182.jpg,0.802716,0.4144307540952381,5.6066666666666665,0.4863258026159334,0.2670518670909289,5.6066666666666665,5.403333333333333,0.4144307540952381,1.0,1.154157194508567,113.77710666666664,661.0141666666667,3.5286872,SEND_METADATA
10,cam03_smoke.mp4,cam03,0,5,7299,cam03_frame_46.jpg,video_pipeline/output/saved_frames/cam03_frame_46.jpg,0.607523,0.3599573174496644,2.577181208053691,1.0,0.7067230310719166,2.5625625625625625,1.2812812812812813,0.3599573174496644,0.9943276609943276,-0.0051607818630825,120.23427516778524,905.2581946308726,8.04708644295302,DROP
10,cam03_smoke.mp4,cam03,1,6,7299,cam03_frame_46.jpg,video_pipeline/output/saved_frames/cam03_frame_46.jpg,0.607523,0.3519210836689038,2.684563758389262,1.0,0.7067230310719166,2.669336002669336,1.5815815815815817,0.3519210836689038,0.9943276609943276,-0.076465843655776,121.74344295302014,936.026120805369,9.463092013422818,DROP
10,cam03_smoke.mp4,cam03,2,7,7318,cam03_frame_65.jpg,video_pipeline/output/saved_frames/cam03_frame_65.jpg,0.529478,0.3500288800894854,2.577181208053691,1.0,0.7067230310719166,2.5625625625625625,1.7217217217217218,0.3500288800894854,0.9943276609943276,-0.1249877448948906,122.34740939597316,958.6014228187915,9.294577785234898,DROP
10,cam03_smoke.mp4,cam03,3,8,7490,cam03_frame_238.jpg,video_pipeline/output/saved_frames/cam03_frame_238.jpg,0.533517,0.35082942147651,2.355704697986577,1.0,0.6938984498438721,2.3423423423423424,1.9552886219552887,0.35082942147651,0.9943276609943276,-0.1928301184220876,123.23873825503355,996.1832080536914,9.861440268456375,DROP
10,cam03_smoke.mp4,cam03,4,9,7515,cam03_frame_263.jpg,video_pipeline/output/saved_frames/cam03_frame_263.jpg,0.557175,0.3659043937360179,2.046979865771812,1.0,0.58531012456089,2.035368702035369,2.158825492158825,0.3659043937360179,0.9943276609943276,0.1558694875924986,124.29775838926176,1023.8465167785234,10.368307046979869,DROP
10,cam03_smoke.mp4,cam03,5,10,7515,cam03_frame_263.jpg,video_pipeline/output/saved_frames/cam03_frame_263.jpg,0.557175,0.3750070167785235,2.302013422818792,1.0,0.6183450854069086,2.2889556222889555,2.4257590924257597,0.3750070167785235,0.9943276609943276,0.0420487679713927,123.03324161073826,1097.7386845637584,11.3976788590604,DROP
10,cam03_smoke.mp4,cam03,6,11,7515,cam03_frame_263.jpg,video_pipeline/output/saved_frames/cam03_frame_263.jpg,0.557175,0.3855926977777777,1.9666666666666663,1.0,0.6342577299326697,1.9686353019686356,2.3189856523189856,0.3855926977777777,1.001001001001001,0.1759294747851634,119.92868,1012.3577866666664,10.474444573333331,DROP
10,cam03_smoke.mp4,cam03,7,12,7515,cam03_frame_263.jpg,video_pipeline/output/saved_frames/cam03_frame_263.jpg,0.557175,0.3805686977777778,1.9933333333333332,1.0,0.6394175993462138,1.9953286619953288,2.278945612278945,0.3805686977777778,1.001001001001001,-0.0090284382535458,117.59392666666666,896.4962600000001,10.187132506666666,DROP
10,cam03_smoke.mp4,cam03,8,13,7515,cam03_frame_263.jpg,video_pipeline/output/saved_frames/cam03_frame_263.jpg,0.557175,0.3794634388888889,1.98,1.0,0.6394175993462138,1.9819819819819824,2.1621621621621623,0.3794634388888889,1.001001001001001,0.0358070320388935,117.57804,872.7354533333333,9.987412573333332,DROP
10,cam03_smoke.mp4,cam03,9,14,7640,cam03_frame_388.jpg,video_pipeline/output/saved_frames/cam03_frame_388.jpg,0.50417,0.3640543911111111,1.96,1.0,0.6746334357874707,1.961961961961962,1.9986653319986651,0.3640543911111111,1.001001001001001,-0.1311941034777181,118.54071333333331,880.8953200000001,10.75151064,DROP
11,cam04_wildfire.mp4,cam04,0,5,7705,cam04_frame_6.jpg,video_pipeline/output/saved_frames/cam04_frame_6.jpg,0.715793,0.4041567471576227,2.891472868217054,0.9785522788203752,0.8305746092664931,2.489155822489156,1.244577911244578,0.4041567471576227,0.8408408408408409,-0.989998637240526,107.63177286821706,280.6986434108527,7.35734341627907,SEND_METADATA
11,cam04_wildfire.mp4,cam04,1,6,7749,cam04_frame_50.jpg,video_pipeline/output/saved_frames/cam04_frame_50.jpg,0.644162,0.3817448589869281,2.343137254901961,0.9581589958158996,0.8305746092664931,1.5949282615949285,1.2512512512512513,0.3817448589869281,0.647313980647314,-0.9892224179760712,106.50489803921567,255.59186274509807,7.388078634313724,DROP
11,cam04_wildfire.mp4,cam04,2,7,7764,cam04_frame_65.jpg,video_pipeline/output/saved_frames/cam04_frame_65.jpg,0.627291,0.3671706747685185,1.7638888888888888,0.952755905511811,0.6535254441796875,0.8475141808475142,1.2512512512512513,0.3671706747685185,0.4471137804471138,-0.9854889132892664,105.6945361111111,225.1107638888889,7.144428718055555,DROP
11,cam04_wildfire.mp4,cam04,3,8,7796,cam04_frame_97.jpg,video_pipeline/output/saved_frames/cam04_frame_97.jpg,0.497315,0.3409476785714285,1.3095238095238095,0.9090909090909092,0.5895051029188367,0.3670337003670337,1.2512512512512513,0.3409476785714285,0.2469135802469136,-0.985047234233664,102.59794285714288,202.82892857142863,7.22565635,DROP
11,cam04_wildfire.mp4,cam04,4,9,7828,cam04_frame_149.jpg,video_pipeline/output/saved_frames/cam04_frame_149.jpg,0.371649,0.2835770833333333,1.0,0.5833333333333334,0.5501569016948785,0.08008008008008,1.2512512512512513,0.2835770833333333,0.0467133800467133,-0.9829826028943416,95.14421666666664,176.50658333333334,8.25143645,DROP
11,cam04_wildfire.mp4,cam04,5,10,7831,cam04_frame_275.jpg,video_pipeline/output/saved_frames/cam04_frame_275.jpg,0.820459,0.4730424660544092,19.703703703703702,0.3383458646616541,0.7210290157552084,3.550216883550217,3.0196863530196865,0.4730424660544092,0.1668335001668335,3.0,100.65521851851852,456.6404814814815,6.14299962962963,SEND_METADATA
11,cam04_wildfire.mp4,cam04,6,11,7885,cam04_frame_329.jpg,video_pipeline/output/saved_frames/cam04_frame_329.jpg,0.860641,0.4979182002346184,22.272727272727277,0.3893877551020408,0.7210290157552084,8.174841508174842,4.884884884884885,0.4979182002346184,0.3670337003670337,0.3250851610096801,101.82750909090907,525.7676727272727,5.4131692727272736,SEND_METADATA
11,cam04_wildfire.mp4,cam04,7,12,7896,cam04_frame_340.jpg,video_pipeline/output/saved_frames/cam04_frame_340.jpg,0.909568,0.5155857312207912,22.126582278481013,0.4078947368421052,0.7210290157552084,11.664998331664998,6.256256256256257,0.5155857312207912,0.5271938605271939,0.2892590285620571,102.24870886075948,534.5676962025317,5.180536139240505,SEND_METADATA
11,cam04_wildfire.mp4,cam04,8,13,7896,cam04_frame_340.jpg,video_pipeline/output/saved_frames/cam04_frame_340.jpg,0.909568,0.5155857312207912,22.126582278481013,0.4078947368421052,0.7210290157552084,11.664998331664998,6.0160160160160165,0.5155857312207912,0.5271938605271939,0.2892590285620571,102.24870886075948,534.5676962025317,5.180536139240505,SEND_METADATA
11,cam04_wildfire.mp4,cam04,9,14,7896,cam04_frame_340.jpg,video_pipeline/output/saved_frames/cam04_frame_340.jpg,0.909568,0.5155857312207912,22.126582278481013,0.4078947368421052,0.7210290157552084,11.664998331664998,5.872539205872539,0.5155857312207912,0.5271938605271939,0.2892590285620571,102.24870886075948,534.5676962025317,5.180536139240505,SEND_METADATA
11,cam04_wildfire.mp4,cam04,10,15,7896,cam04_frame_340.jpg,video_pipeline/output/saved_frames/cam04_frame_340.jpg,0.909568,0.5290330959809898,22.55555555555556,0.4376026272577997,0.7105220725911457,8.128128128128129,5.839172505839173,0.5290330959809898,0.3603603603603604,-0.1046706632636273,102.57666666666668,559.0520740740741,4.815583796296297,SEND_METADATA
11,cam04_wildfire.mp4,cam04,11,16,7896,cam04_frame_340.jpg,video_pipeline/output/saved_frames/cam04_frame_340.jpg,0.909568,0.5560738230641032,21.791666666666668,0.4512428298279158,0.6644489415364583,3.4901568234901568,5.832499165832499,0.5560738230641032,0.1601601601601601,-0.032964174219304,103.21395833333334,554.7344166666667,4.647418541666667,SEND_METADATA
